Battle of Vevi (1941),1941.0,NaN,NaN,Australia,Germany
Battle of Vrpile,1491.0,NaN,NaN,Ottoman Empire,Kingdom of Croatia
Battle of Williamsport,1863.0,39°38′N,77°43′W,United States,CSA (Confederacy)
Battle of Al-Qa'im (2005),2005.0,34°13′12″N,41°03′14″E,United States,Others
Battle of Tarvis (1809),1809.0,46°30′18″N,13°34′42″E,First French Empire,Austrian Empire
Battle of Cedynia,972.0,NaN,NaN,Mieszko I of Poland,"Odo I, Margrave of the Saxon Ostmark"
Battle of Totopotomoy Creek,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Krithia Vineyard,1915.0,40°04′41″N,26°12′58″E,,Ottoman Empire
Battle of the Gulf of Almería (1591),1591.0,NaN,NaN,United Provinces,Spain
Battle of the sexes (game theory),1591.0,NaN,NaN,Go,
Battle of Mecca (1916),1916.0,NaN,NaN,Capture of Baghdad,Ottoman Empire
Battle of New Market,1864.0,38°39′43″N,78°40′14″W,United States,Confederate States
Battle of Vaikal,1465.0,NaN,NaN,Category,Ottoman Empire
The Battle of the Sexes,,NaN,NaN,Joseph M. Schenck,
Battle of Dogger Bank (1915),1915.0,54°33′28″N,05°27′50″E,United Kingdom,Germany
Battle of Dengbu Island,1949.0,NaN,NaN,Republic of China,People's Republic of China
Battle of Lewes,1264.0,NaN,NaN,,
Battle at Springmartin,1972.0,54°35′41″N,5°59′14″W,British Government,Provisional IRA
Battle of Blore Heath,1459.0,NaN,NaN,House of York,House of Lancaster
Battle for Caen,1944.0,49°11′10″N,0°21′45″W,United Kingdom,Germany
Battle of Cape Corvo,1613.0,NaN,NaN,Spain,Ottoman Empire
Battle of Bangkusay,1571.0,NaN,NaN,,
Battle of Akhaltsikhe,1828.0,41°38′20″N,42°59′10″E,Russian Empire,Ottoman Empire
Battle of Cape Kaliakra,1791.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of the sexes (game theory),1791.0,NaN,NaN,Go,
Battle of Black Jack,1856.0,38°45′42″N,95°7′50″W,Free-State,Slave State
The Battle of Anghiari,,NaN,NaN,,
Battle of Kunduz (2015),2015.0,36°43′43″N,68°52′05″E,January Kabul attack,Taliban
Battle of Sarhū,1619.0,41°52′52″N,123°57′25″E,Later Jin,Ming dynasty
Battle of Charleroi,1914.0,50°24′N,04°26′E,Germany,France
Battle of the Bricks,1914.0,NaN,NaN,1888,
Battle of Debecka Pass,2003.0,35°53′03″N,43°47′02″E,Defeat Al Qaeda in the North,
Battle of Leuctra,-371.0,38°15′53″N,23°10′27″E,,Sparta
Battle of Valea Albă,1476.0,NaN,NaN,Ottoman Empire,Moldavia
Battle for Mexico City,1847.0,NaN,NaN,United States,Franklin Pierce
Battle of Doan,2011.0,NaN,NaN,Australia,Taliban
Battle of Mogadishu (2006),2006.0,NaN,NaN,Islamic Courts Union,Alliance for the Restoration of Peace and Counter-Terrorism
Battle of Saguntum,1811.0,39°41′00″N,0°16′00″W,French Empire,Kingdom of Spain
The Battle at Elderbush Gulch,,NaN,NaN,G. W. Bitzer,
Battle of Chocontá,1864.0,5°09′N,73°41′W,Muisca,Muisca
Battle of the sexes (game theory),1950.0,NaN,NaN,Go,
Battle of Pleasant Hill,1864.0,NaN,NaN,United States,Confederate States
Battle of Triangle Hill,1952.0,NaN,NaN,Korea Strait,China
Battle of Ticonderoga (1759),1759.0,43°50′29″N,73°23′17″W,France,Great Britain
Battle of Byram's Ford,1864.0,39°01′22″N,94°31′51″W,United States,Confederate States
Battle of Ajnadayn,634.0,NaN,NaN,Byzantine Empire,Rashidun Caliphate
Battle of the Lerna Mills,1825.0,37°33′17.3″N,22°42′50.0″E,First Hellenic Republic,Egypt Eyalet
Battle of Toba–Fushimi,1868.0,35°0′42″N,135°46′5″E,Satsuma Domain,Tokugawa shogunate
Battle of Chocontá,1868.0,5°09′N,73°41′W,Muisca,Muisca
Battle of Aspindza,1770.0,41°34′26.76″N,43°14′58.88″E,Kartli-Kakheti,Ottoman Empire
Second Battle of Zrínyiújvár,1663.0,NaN,NaN,Kingdom of Hungary,Ottoman Empire
Battle of Uman,1941.0,NaN,NaN,Germany,Soviet Union
Battle of Alasay,2009.0,NaN,NaN,,Taliban
Battle of Downing Street,,51°30′11.6″N,0°07′39.0″W,Age of candidacy,
Battle of Inverlochy (1645),1645.0,NaN,NaN,Irish Brigade,
Battle of Nawzad,1645.0,NaN,NaN,United States,Taliban
Museum of the Battle of Crete and the National Resistance,,NaN,NaN,,
Battle of the Bricks,1864.0,NaN,NaN,1888,
Battle of Mukden,1905.0,NaN,NaN,Empire of Japan,Russian Empire
Battle of the Strait of Hormuz (1553),1553.0,NaN,NaN,Portuguese Empire,Ottoman Empire
Battle of the Mincio River (1814),1814.0,45°04′16″N,10°58′55″E,First French Empire,Austrian Empire
Battle of Anzen,838.0,NaN,NaN,Byzantine Empire,Abbasid Caliphate
Battle of Tory Island,1798.0,55°18′N,8°30′W,Great Britain,France
Battle of Ushant (1944),1944.0,NaN,NaN,Poland,Germany
Battle of Lake Khasan,1938.0,NaN,NaN,Soviet Union,Japan
Battle of Focșani,1789.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Chocontá,1811.0,5°09′N,73°41′W,Muisca,Muisca
Battle of the Beams,,NaN,NaN,Beaufighter,
Battle of Maniaki,1825.0,NaN,NaN,First Hellenic Republic,Egypt Eyalet
Battle of San Salvador (1641),1641.0,NaN,NaN,Gonzalo Portillo,
Battles of Sievierodonetsk (2014),2014.0,NaN,NaN,Ukraine,Luhansk People's Republic
Battle of Island Mound State Historic Site,,38°26′10″N,94°34′10″W,Centralia,
Battle of Boldon Hill,1644.0,NaN,NaN,England,Scotland
Battle of the Kerch Peninsula,1942.0,NaN,NaN,Germany,Soviet Union
Battle of Bileća,1388.0,42°52′00″N,18°26′00″E,Bosnian Kingdom,Ottoman Empire
Battle of the Scarpe (1918),1918.0,50°16′14″N,02°53′39″E,Capture of Baghdad,German Empire
Battle of Hodów,1694.0,NaN,NaN,Denisko uprising,Crimean Khanate
Battle of Winterthur,1799.0,47°30′N,8°45′E,Austria,France
Battle of Baghdad (2003),2003.0,NaN,NaN,United States,Iraq
The Battle of Maldon,,NaN,NaN,Battle of Brunanburh,
Battle of Lacolle Mills (1814),1814.0,NaN,NaN,United Kingdom,United States
The X Factor: Battle of the Stars,1278.0,NaN,NaN,Lucy Benjamin,Mack the Knife
Battle of Hill Eerie,1952.0,38°15′12″N,127°3′8″E,UN Command,China
Second Battle of Heligoland Bight,1917.0,54°10′N,8°04′E,United Kingdom,German Empire
Battle of Narva (1700),1700.0,NaN,NaN,Swedish Empire,Tsardom of Russia
Battle of Lansdowne,1643.0,NaN,NaN,Royalists,Parliamentarians
Battle of Turtuk,1971.0,34°50′42″N,76°49′41″E,India,Pakistan
Battle of Quebec (ice hockey),,NaN,NaN,Jubilee Arena,
Battle of Faughart,1318.0,NaN,NaN,Kingdom of Scotland,Lordship of Ireland
Battle of Lemberg (1918),1919.0,NaN,NaN,Category,Poland
Third Battle of Artois,1915.0,50°30′N,2°45′E,France,German Empire
Battle of Dubica,1513.0,45°11′21″N,16°47′55″E,Ottoman Empire,Kingdom of Croatia
Battle of the Iron Bridge,637.0,NaN,NaN,Rashidun Caliphate,Byzantine Empire
Battle of Lagos,1759.0,36°18′N,7°18′W,Great Britain,France
Battle of Groton Heights,1781.0,41°21′13″N,72°04′46″W,United States,Hesse-Kassel
Battle of Gurdas Nangal,1715.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Caseros,1852.0,NaN,NaN,Grand Army,Argentine Confederation
Battle of Meissen,1759.0,NaN,NaN,Austria,Prussia
Battle of Solebay,1672.0,NaN,NaN,Dutch Republic,England
Battle of Epiphany,1156.0,NaN,NaN,Islay Airport,
Battle of Tendra,1790.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Lookout Mountain,1863.0,35°01′01″N,85°20′31″W,United States,Confederate States
Battle of Rymnik,1789.0,NaN,NaN,Austria,Ottoman Empire
Battle of Poison Spring,1864.0,33°38′19.7″N,93°00′15.6″W,American Civil War portal,United States
Battle of Binagadi,1918.0,NaN,NaN,Ottoman Empire,Dashnaktsutyun
Battle of Tadla,1554.0,32°20′0″N,6°21′0″W,Wattasid Dynasty,Saadi Dynasty
Battle of Chaeronea (338 BC),-338.0,38°29′42″N,22°50′51″E,Macedon,Athens
Battle of Nedao,454.0,44°56′00″N,19°01′00″E,Gepids,Huns
"Battle of Jackson, Mississippi",1863.0,32°17′15″N,90°12′00″W,United States,CSA (Confederacy)
Battle of Rajmahal,1576.0,NaN,NaN,Bengal Sultanate,Mughal Empire
Battle of Oudenarde,1708.0,50°51′N,3°26′E,Dutch Republic,France
Second Battle of Deep Bottom,1864.0,NaN,NaN,1913 Gettysburg reunion,CSA (Confederacy)
Battle of Ghaghra,1529.0,25°48′N,84°48′E,Art,Lodi dynasty
Battle of Kerch Strait (1790),1790.0,NaN,NaN,Russian Empire,Ottoman Empire
Second Battle of Çatalca,1913.0,41°08′30″N,28°27′47″E,Bulgaria,Turkish Empire
Battle of Rostov (1941),1941.0,NaN,NaN,Soviet Union,Slovakia
Battle of Épehy,1918.0,NaN,NaN,France,German Empire
Battle of Kunduz (2021),2021.0,36°43′43″N,68°52′05″E,Taliban,
Battle of the Dardanelles (1807),1807.0,40°0′45.33″N,26°9′28.84″E,Russian Empire,Ottoman Empire
Battle of Rijmenam (1578),1578.0,NaN,NaN,Kingdom of England,Spain
Battle of Grocka,1739.0,NaN,NaN,Habsburg monarchy,Ottoman Empire
Battle of Boyra,1971.0,NaN,NaN,Indo-Pakistani War of 1971,Pakistan
Battle of Una,1483.0,45°02′53″N,16°22′37″E,Ottoman Empire,Kingdom of Croatia
Battle of Camp Wildcat,1861.0,37°15′43″N,84°12′1″W,London,CSA (Confederacy)
Battle of Puerto de Cavite,1647.0,NaN,NaN,Dutch Republic,
Battle of Yamama,632.0,NaN,NaN,Rashidun Caliphate,Banu Hanifa
Battle of Langport,1645.0,51°02′31″N,2°48′04″W,Royalists,Parliamentarians
Battle of Garmsir,2008.0,NaN,NaN,United States,Taliban
Battle of Nam River,1950.0,NaN,NaN,United States,North Korea
Battle of Bitlis,1916.0,NaN,NaN,,
Battle of Vasilika (Thessaloniki),1821.0,NaN,NaN,Greek nationalism,Ottoman Empire
Battle of Fort Stedman,1865.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Utoy Creek,1864.0,NaN,NaN,Special Field Orders No. 15,CSA (Confederacy)
Battle of Cape St. Vincent (1641),1641.0,NaN,NaN,United Provinces,Spain
Battle of Kars,1877.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Sedgemoor,1685.0,NaN,NaN,England,Monmouth Rebels
Battle of Ascalon,1099.0,31°40′14″N,34°33′29″E,,Fatimid Caliphate
Battle of Meretun,871.0,NaN,NaN,Treaty of Wedmore,Vikings
Second Battle of Passchendaele,1917.0,50°54′1″N,3°1′16″E,Belgium,German Empire
Battle of Gravelotte,1870.0,49°09′N,6°01′E,Saxony,French Empire
Battle of Nezib,1839.0,NaN,NaN,Egypt,Ottoman Empire
Battle of Bad Axe,1832.0,43°27′33″N,91°13′5″W,Sauk,United States
Battle of Guadalajara,1937.0,NaN,NaN,International Brigades, Italian Volunteer Corps
Battle of Kassa,1685.0,NaN,NaN,Holy Roman Empire,Ottoman Empire
Battle of Arpachai,1807.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Allatoona,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Fort Charlotte,1780.0,30°41′10.03″N,88°2′29.42″W,Spain,Great Britain
Battle of Yongyu,1950.0,NaN,NaN,Korea Strait,North Korea
Battle of Ivry,1590.0,NaN,NaN,French Crown,Catholic League
Battle of Kızıl Tepe,1877.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Măcin,1791.0,45°14′44″N,28°7′23″E,Russian Empire,Ottoman Empire
Battle of Samarra (1733),1733.0,NaN,NaN,Safavid Empire,Ottoman Empire
Battle of La Ciotat,1944.0,NaN,NaN,United States,Germany
Battles of Barfleur and La Hougue,1692.0,49°40′16″N,1°15′48″W,England,France
Battle of Menina,1944.0,NaN,NaN,,
Battle of Asadabad,2014.0,NaN,NaN,Islamic Republic of Afghanistan,Taliban
Battle of Fýrisvellir,1176.0,NaN,NaN,Berserker,Jomsvikings
Battle of Emmendingen,1796.0,NaN,NaN,Republican France,Habsburg Austria
Battle of Alcatraz,1946.0,NaN,NaN,Features,
Battle of Nanri Island,1952.0,NaN,NaN,Republic of China,People's Republic of China
Battle of the Standard,1138.0,NaN,NaN,Kingdom of England,Kingdom of Scotland
Battle of Aladzha,1877.0,40°22′25.000″N,43°24′59.000″E,Russian Empire,Ottoman Empire
Battle of Mutina,-43.0,NaN,NaN,Roman Senate,Mark Antony
Battle of Diamond Rock,1805.0,NaN,NaN,France,United Kingdom
Battle of Heliopolis (1800),1800.0,30°10′N,31°20′E,French Republic,Ottoman Empire
Battle of Sambisa Forest (2021),2021.0,11°15′00″N,13°25′00″E,Khorasan Province (Afghanistan and Pakistan),
Battle of Tal Afar (2017),2017.0,NaN,NaN,Northern Iraq offensive (June 2014),
Battle of White Horse Hill,1952.0,38°17′24″N,127°09′00″E,United Nations,China
Battle of Achelous (917),917.0,NaN,NaN,Bulgarian Empire,Byzantine Empire
Battle of the Boar's Head,1916.0,50°34′19″N,2°44′41″E,British Empire,Germany
Battle of Blue Licks,1782.0,38°25′42.2682″N,83°59′40.73″W,Shawnee,United States
Battle of Marcellae,792.0,NaN,NaN,Bulgarian Empire,Byzantine Empire
Battle of Abaran,792.0,40°35′20.810″N,44°21′25.970″E,Armenian National Council,Ottoman Empire
Battle of Kramatorsk,2014.0,NaN,NaN,Ukraine,Donetsk People's Republic
Battle of Itea,1827.0,NaN,NaN,First Hellenic Republic,Ottoman Empire
Battle of Connecticut Farms,1780.0,NaN,NaN,Connecticut Farms,Hesse-Kassel
Battle of Guoloph,,NaN,NaN,,
Battle of Creadran Cille,1257.0,54°21′22″N,8°36′54″W,Gofraid O'Donnell,Maurice FitzGerald
Battle of Cēsis (1919),1919.0,57°18′47″N,25°16′29″E,Estonia,Baltische Landeswehr
Battle of Ebrahimkhel,2008.0,NaN,NaN,United States,Taliban
Battle of Fýrisvellir,2008.0,NaN,NaN,Berserker,Jomsvikings
Battle of Uijeongbu (1950),1950.0,NaN,NaN,,North Korea
Battle of the Border (Lamar–McNeese),1877.0,NaN,NaN,1951–52,
Battle of Nanchang,1.0,28°41′N,115°53′E,,Empire of Japan
Battle of Cromdale,1690.0,57°19′54″N,3°29′21″W,Scottish Government,Jacobites
Battle of Magersfontein,1899.0,28°58′S,24°42′E,Royal Engineers,South African Republic
Battle of Hubbardton,1777.0,43°41′43″N,73°08′19″W,Vermont Republic,Iroquois
Battle of Wörth,1870.0,48°56′20″N,7°44′00″E,Baden,Second French Empire
Battle of Teruel,1938.0,NaN,NaN,Spanish Republic,Nationalist Spain
Battle of Alarcos,1195.0,38°57′10″N,4°0′0″W,Kingdom of Castile,Almohad Caliphate
Battle of Valverde,1862.0,33°38′00″N,107°00′41″W,United States,Confederate States
Battle of Brest (1592),1592.0,NaN,NaN,,Habsburg Monarchy
Battle of Kirkuk (1733),1733.0,NaN,NaN,Persian Empire,Ottoman Empire
Battle of Point Judith,1945.0,41°21′00″N,71°28′01″W,United States,Germany
Battle of Alexandria (1801),1801.0,31°18′38″N,30°04′06″E,United Kingdom,France
Battle of Sorovich,1801.0,40°25′N,21°25′E,Greece,Ottoman Empire
Battle of Kagul,1770.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Globe Tavern,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Pasca,1864.0,4°18′27″N,74°18′03″W,Muisca,Sutagao
Battle of Kalbajar,1993.0,NaN,NaN,2020–2021 Armenian protests,Azerbaijan
Battle of Tukaroi,1575.0,21°58′23″N,87°17′02″E,Mughal Empire,Bengal Sultanate
Battle of Hit (2016),2.0,NaN,NaN,Northern Iraq offensive (June 2014),
Battle of La Forbie,1244.0,NaN,NaN,Ayyubid Sultanate,Kingdom of Jerusalem
Second Battle of Petersburg,1864.0,37°13′16″N,77°22′41″W,Union,CSA (Confederacy)
Battle of Mycale,-479.0,37°38′10″N,27°06′28″E,Greek city-states,Achaemenid Empire
Battle of Playa Honda,1617.0,NaN,NaN,,Dutch Republic
Battle of Winchelsea,1350.0,50°53′N,0°49′E,Kingdom of England,Crown of Castile
Battle of Ticinus,-218.0,NaN,NaN,Category,Rome
Battle of Portland Harbor,1863.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Sagami Bay,1945.0,NaN,NaN,United States,Japan
Battle of Phú Lộc,1974.0,16°18′00″N,107°43′05″E,,
Battle of Rain,15.0,48°40′39″N,10°54′45″E,Sweden,Holy Roman Empire
Battle of the Basque Roads,1809.0,46°00′00″N,1°11′30″W,United Kingdom,France
Battle of Akroinon,740.0,38°45′N,30°32′E,Umayyad Caliphate,Byzantine Empire
Battle of Nawzad,740.0,NaN,NaN,United States,Taliban
Crayon Shin-chan: Fierceness That Invites Storm! The Battle of the Warring States,,NaN,NaN,Mainichi Film Award,Tokyo Anime Award
"Battle of Glasgow, Missouri",1864.0,39°14′16″N,92°50′32″W,Centralia,Confederacy
Battle of Steenkerque,1692.0,NaN,NaN,France,United Provinces
Battle of Caulk's Field,1814.0,NaN,NaN,Battle of Hampden,United States
Battle of Jaffna (2006),2006.0,NaN,NaN,Military of Sri Lanka,Liberation Tigers of Tamil Eelam
Battle of Kozludzha,1774.0,43°19′45.9″N,27°35′33.91″E,Ottoman Empire,Russian Empire
Battle of Kaesong–Munsan,1950.0,NaN,NaN,North Korea,
Battle of Mullaitivu (2009),2009.0,9°16′00″N,80°49′00″E,,Tamil Tigers
Battle of Groix,1795.0,47°35′N,3°20′W,Great Britain,France
Battle of Taierzhuang,1938.0,NaN,NaN,,Empire of Japan
Battle of Lodi,1796.0,45°19′00″N,9°30′00″E,French Republic,Habsburg monarchy
Battle of Heiligerlee (1568),1568.0,53°9′N,7°1′E,,Spanish Empire
Battle of Diersheim (1797),1797.0,NaN,NaN,French First Republic,Habsburg monarchy
Battle of Bosra,634.0,NaN,NaN,Rashidun Caliphate,Byzantine Empire
Battle of Sharqat,1918.0,NaN,NaN,Assyrian volunteers,Ottoman Empire
Battle of Trembowla,1675.0,NaN,NaN,Ottoman Empire,Polish–Lithuanian Commonwealth
Battle of the Admin Box,1944.0,20°55′55″N,92°26′58″E,CSDIC,Japan
Battle of Saint Kitts,1782.0,17°09′N,62°35′W,HMS ,Third rate
Battle of Faesulae (406),406.0,NaN,NaN,Western Roman Empire,Goths
Battle of Aegospotami,-405.0,40°15′N,26°33′E,,
Battle of Karakilisa,1918.0,NaN,NaN,Armenia,Turkish Empire
Battle of Hel,1939.0,54°38′30″N,18°46′53″E,Germany,Poland
Battle of Pyongtaek,1950.0,NaN,NaN,Korea Strait,North Korea
Battle of Skerries,1316.0,NaN,NaN,Kingdom of Scotland,Lordship of Ireland
Battle of Dupplin Moor,1332.0,56°22′N,3°34′W,Scotland,English
Battle of the Persian Gate,-330.0,30°42′30″N,51°35′55″E,Persian Revolt,Persian Empire
Battle of Maehwa-san,1951.0,NaN,NaN,United Nations Memorial Cemetery,China
Battle of Grozny (August 1996),1996.0,43°19′N,45°41′E,Anti-Russian violence,Chechen Republic of Ichkeria
Battle of Dalrigh,1306.0,56°25′25″N,4°41′16″W,Scottish Royal Army,Clan MacDougall
Battle of the Rosebud,1876.0,NaN,NaN,Lakota Sioux,United States
Battle of Yaunis Khan,1516.0,NaN,NaN,Ottoman Empire,Mamluk Sultanate
Battle of Beiping–Tianjin,1.0,NaN,NaN,,China
Battle of Cárdenas,1898.0,NaN,NaN,Spain,United States
Battle of Lubieszów,1577.0,NaN,NaN,Polish–Lithuanian Commonwealth,Danzig
Battle of Munda,-45.0,37°21′00″N,5°13′00″W,,
Battle of the Pass of Brander,1308.0,56°24′47″N,5°10′49″W,,Clan MacDougall
Battle of Ihtiman,1355.0,NaN,NaN,Bulgarian Empire,Ottoman Empire
Battle of Wadi (1916),1916.0,NaN,NaN,,Ottoman Empire
Battle of Glentaisie,1565.0,55°11′N,6°16′W,Creadran Cille,MacDonnells
Battle of Dumlupınar,1922.0,NaN,NaN,Ankara Government,Greece
The Challenge: Battle of the Exes,1922.0,NaN,NaN,T. J. Lavin, (2004)
Battle of Dollar,875.0,NaN,NaN,Kingdom of Scotland,Kingdom of Denmark
Battle of Fahl,635.0,NaN,NaN,Rashidun Caliphate,Byzantine Empire
Battle of Ager Sanguinis,1119.0,NaN,NaN,Artuqids,Principality of Antioch
Battle of Plovdiv (1878),1878.0,NaN,NaN,Russian Empire,Ottoman Empire
Battle of Rabaul (1942),1942.0,NaN,NaN,Australia,Japan
Battle of Rowton Heath,1645.0,53°10′21″N,2°49′42″W,Royalists,Parliamentarians
First Battle of Winchester,1862.0,NaN,NaN,United States,Confederate States
Battle of Domokos,1897.0,NaN,NaN,Turkish Empire,Greece
Battle of Hill 70,1917.0,50°27′20″N,2°49′8.50″E,Canada,German Empire
Battle of Almansa,1707.0,NaN,NaN,Kingdom of Spain,Kingdom of England
Battle of Boydton Plank Road,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Andros (1696),1696.0,NaN,NaN,,
Battle of the Malacca Strait,1945.0,4°N,100°E,United Kingdom,Japan
Battle of Bantam,1601.0,NaN,NaN,Dutch Republic,Portuguese Empire
Battle of Ohrid,1464.0,NaN,NaN,League of Lezhë,Ottoman Empire
Battle of Barren Hill,1778.0,NaN,NaN,Château de Chavaniac,
